id,timestamp,user,ip_address,action,status,location,device,failed_attempts,session_duration_min,bytes_transferred,anomaly_label
1007,2024-02-25T16:11:07,user_045,2.58.56.201,LOGIN,FAILURE,"Bucharest, Romania",MacOS Ventura,7,0,0,brute_force
1008,2024-02-25T16:11:37,user_045,2.58.56.201,LOGIN,FAILURE,"Amsterdam, Netherlands",Android 14,8,0,0,brute_force
1009,2024-02-25T16:12:07,user_045,2.58.56.201,LOGIN,FAILURE,"Bucharest, Romania",Windows 10,9,0,0,brute_force
1010,2024-02-25T16:12:37,user_045,2.58.56.201,LOGIN,FAILURE,"Moscow, Russia",Windows 10,10,0,0,brute_force
1011,2024-02-25T16:13:07,user_045,2.58.56.201,LOGIN,FAILURE,"Bucharest, Romania",Windows 10,11,0,0,brute_force
1012,2024-02-25T16:13:37,user_045,2.58.56.201,LOGIN,FAILURE,"Moscow, Russia",iOS 17,12,0,0,brute_force
1013,2024-02-25T16:14:07,user_045,2.58.56.201,LOGIN,FAILURE,"Shanghai, China",Windows 10,13,0,0,brute_force
1014,2024-02-25T16:25:12,user_016,10.192.131.0,DATA_EXPORT,SUCCESS,"New York, US",Android 14,1,70,41798,normal
1015,2024-02-25T16:59:51,user_001,192.168.4.248,DATA_EXPORT,SUCCESS,"Los Angeles, US",Ubuntu 22.04,1,40,43631,normal
1016,2024-02-25T18:59:36,user_021,192.168.198.48,LOGIN,SUCCESS,"Austin, US",Ubuntu 22.04,1,102,21119,normal
1017,2024-02-25T19:28:57,user_026,172.28.100.147,FILE_ACCESS,FAILURE,"Austin, US",iOS 17,1,478,34131,normal
1018,2024-02-26T09:03:41,user_036,192.168.4.248,SSH_LOGIN,SUCCESS,"New York, US",MacOS Ventura,0,213,31926,normal
1019,2024-02-26T11:08:02,user_048,192.168.6.38,LOGIN,SUCCESS,"Seattle, US",MacOS Ventura,1,204,4228,normal
1020,2024-02-26T11:13:51,user_008,10.209.39.139,PASSWORD_CHANGE,SUCCESS,"Seattle, US",iOS 17,0,320,9224,normal
1021,2024-02-26T11:47:01,user_001,192.168.176.253,FILE_ACCESS,SUCCESS,"Chicago, US",MacOS Ventura,0,422,40302,normal
1022,2024-02-26T12:21:30,user_011,192.168.167.144,LOGOUT,SUCCESS,"Chicago, US",Android 14,0,15,3018,normal
1023,2024-02-26T12:49:24,user_030,192.168.224.150,PASSWORD_CHANGE,SUCCESS,"Los Angeles, US",MacOS Ventura,0,451,16484,normal
1024,2024-02-26T13:26:16,user_020,192.168.167.144,FILE_ACCESS,SUCCESS,"Seattle, US",MacOS Ventura,1,151,30849,normal
1025,2024-02-26T14:52:52,user_022,172.17.78.30,PASSWORD_CHANGE,SUCCESS,"Chicago, US",Android 14,0,250,20690,normal
1026,2024-02-26T15:18:57,user_045,192.168.167.144,LOGOUT,SUCCESS,"Los Angeles, US",Windows 10,1,376,37827,normal
1027,2024-02-26T18:45:45,user_015,172.17.78.30,FILE_ACCESS,SUCCESS,"Seattle, US",Android 14,0,402,47607,normal
1028,2024-02-26T18:54:20,user_006,10.239.148.215,FILE_ACCESS,SUCCESS,"Seattle, US",Android 14,1,461,19757,normal
1029,2024-02-26T19:07:46,user_022,192.168.159.151,LOGIN,SUCCESS,"Seattle, US",Windows 10,1,17,26421,normal
1030,2024-02-27T08:56:15,user_030,172.29.110.41,PASSWORD_CHANGE,SUCCESS,"New York, US",Android 14,1,269,41430,normal
1031,2024-02-27T09:34:46,user_024,192.168.6.38,LOGIN,SUCCESS,"Seattle, US",Android 14,0,452,4869,normal
1032,2024-02-27T10:06:13,user_045,192.168.224.150,ADMIN_PANEL,SUCCESS,"Seattle, US",Android 14,0,87,25600,normal
1033,2024-02-27T11:14:04,user_008,10.148.206.142,LOGIN,SUCCESS,"Los Angeles, US",Android 14,0,8,4752,normal
1034,2024-02-27T15:22:21,user_035,192.168.63.4,SSH_LOGIN,SUCCESS,"Austin, US",Ubuntu 22.04,0,362,15750,normal
1035,2024-02-27T17:18:44,user_014,192.168.78.214,LOGOUT,SUCCESS,"New York, US",iOS 17,0,465,46851,normal
1036,2024-02-27T19:08:16,user_031,10.81.82.76,DATA_EXPORT,SUCCESS,"Chicago, US",Ubuntu 22.04,0,48,27264,normal
1037,2024-02-27T19:35:15,user_036,10.221.177.204,ADMIN_PANEL,SUCCESS,"Los Angeles, US",Windows 10,0,36,14667,normal
1038,2024-02-27T19:46:58,user_021,10.211.183.83,LOGOUT,SUCCESS,"New York, US",Ubuntu 22.04,1,413,3739,normal
1039,2024-02-28T10:08:16,user_023,10.218.204.113,PASSWORD_CHANGE,SUCCESS,"Chicago, US",Ubuntu 22.04,0,297,26301,normal
1040,2024-02-28T10:48:21,user_027,192.168.187.145,FILE_ACCESS,SUCCESS,"Seattle, US",MacOS Ventura,0,49,27080,normal
1041,2024-02-28T11:29:19,user_017,192.168.242.146,PASSWORD_CHANGE,SUCCESS,"Austin, US",Android 14,0,8,33622,normal
1042,2024-02-28T11:44:14,user_037,10.119.139.160,DATA_EXPORT,SUCCESS,"New York, US",Windows 10,0,212,24955,normal
1043,2024-02-28T13:11:35,user_028,172.26.105.108,LOGOUT,SUCCESS,"Austin, US",Ubuntu 22.04,1,329,18662,normal
1044,2024-02-28T13:37:00,user_032,192.168.80.56,SSH_LOGIN,SUCCESS,"Austin, US",Ubuntu 22.04,0,412,35124,normal
1045,2024-02-28T15:42:28,user_049,192.168.167.144,SSH_LOGIN,SUCCESS,"New York, US",Android 14,1,203,15358,normal
1046,2024-02-28T17:59:10,user_011,172.31.98.61,PASSWORD_CHANGE,SUCCESS,"Los Angeles, US",MacOS Ventura,0,126,7762,normal
1047,2024-02-28T18:30:29,user_046,192.168.223.229,FILE_ACCESS,SUCCESS,"New York, US",Ubuntu 22.04,0,340,40887,normal
1048,2024-02-28T19:00:00,user_021,192.168.242.146,LOGOUT,SUCCESS,"New York, US",Ubuntu 22.04,1,318,17119,normal
1049,2024-02-29T08:12:33,user_027,10.218.204.113,PASSWORD_CHANGE,SUCCESS,"Austin, US",Windows 10,0,141,36093,normal
1050,2024-02-29T08:50:00,user_015,192.168.167.144,FILE_ACCESS,SUCCESS,"Austin, US",Windows 10,1,218,11855,normal
1051,2024-02-29T09:05:10,user_017,192.168.242.146,FILE_ACCESS,SUCCESS,"Seattle, US",Windows 10,0,432,21582,normal
1052,2024-02-29T10:48:14,user_005,192.168.242.146,DATA_EXPORT,SUCCESS,"Austin, US",Android 14,1,51,25958,normal
1053,2024-02-29T11:48:58,user_046,10.221.177.204,ADMIN_PANEL,SUCCESS,"Austin, US",MacOS Ventura,0,141,1620099,privilege_escalation
1054,2024-02-29T12:35:28,user_035,172.22.145.226,DATA_EXPORT,SUCCESS,"Seattle, US",Android 14,1,328,49180,normal
1055,2024-02-29T12:41:10,user_040,192.168.48.203,LOGIN,SUCCESS,"Austin, US",Ubuntu 22.04,1,434,44664,normal
1056,2024-02-29T12:44:54,user_013,192.168.79.58,LOGIN,SUCCESS,"Austin, US",Android 14,1,81,5936,normal
1057,2024-02-29T13:41:41,user_031,192.168.154.92,SSH_LOGIN,SUCCESS,"New York, US",Ubuntu 22.04,1,104,17789,normal
1058,2024-02-29T15:19:43,user_007,172.17.78.30,DATA_EXPORT,SUCCESS,"Austin, US",MacOS Ventura,0,78,40531,normal
1059,2024-02-29T15:27:01,user_010,172.22.144.9,LOGOUT,SUCCESS,"Austin, US",iOS 17,1,15,29559,normal
1060,2024-02-29T15:40:11,user_045,172.22.145.226,LOGIN,SUCCESS,"Austin, US",Windows 10,1,108,2970,normal
1061,2024-02-29T16:06:52,user_021,10.39.240.134,LOGOUT,SUCCESS,"Austin, US",Windows 10,0,355,39186,normal
1062,2024-02-29T17:58:55,user_018,192.168.63.4,LOGOUT,SUCCESS,"Los Angeles, US",iOS 17,1,424,17358,normal
1063,2024-02-29T18:37:44,user_050,192.168.224.150,LOGOUT,SUCCESS,"New York, US",iOS 17,0,156,27361,normal
1064,2024-02-29T19:21:54,user_039,10.223.175.92,PASSWORD_CHANGE,FAILURE,"Seattle, US",Ubuntu 22.04,1,173,10735,normal
1065,2024-03-01T04:27:05,user_025,103.76.228.50,DATA_EXPORT,SUCCESS,"Shanghai, China",iOS 17,0,102,837022,unusual_time
1066,2024-03-01T08:20:24,user_038,10.211.183.83,ADMIN_PANEL,SUCCESS,"New York, US",iOS 17,0,358,44344,normal
1067,2024-03-01T08:52:01,user_008,10.211.183.83,DATA_EXPORT,FAILURE,"Los Angeles, US",Android 14,0,391,9706,normal
1068,2024-03-01T09:53:05,user_005,192.168.198.48,ADMIN_PANEL,SUCCESS,"Chicago, US",MacOS Ventura,0,305,36904,normal
1069,2024-03-01T10:17:25,user_003,192.168.167.144,PASSWORD_CHANGE,SUCCESS,"Austin, US",Windows 10,1,460,21824,normal
1070,2024-03-01T10:58:12,user_013,192.168.48.203,LOGIN,SUCCESS,"Chicago, US",iOS 17,1,478,27351,normal
1071,2024-03-01T12:48:15,user_029,192.168.223.229,FILE_ACCESS,SUCCESS,"Seattle, US",iOS 17,0,145,28927,normal
1072,2024-03-01T13:13:57,user_021,10.211.183.83,FILE_ACCESS,SUCCESS,"Los Angeles, US",iOS 17,0,125,48297,normal
1073,2024-03-01T13:30:29,user_008,192.168.79.58,FILE_ACCESS,SUCCESS,"Seattle, US",Android 14,0,265,6845,normal
1074,2024-03-01T13:58:13,user_049,10.218.204.113,FILE_ACCESS,SUCCESS,"Seattle, US",MacOS Ventura,0,13,17190,normal
1075,2024-03-01T15:47:48,user_020,192.168.4.248,LOGOUT,SUCCESS,"Austin, US",iOS 17,1,79,34863,normal
1076,2024-03-01T17:09:23,user_045,192.168.80.56,LOGIN,SUCCESS,"Austin, US",Windows 10,1,393,41068,normal
1077,2024-03-01T17:38:27,user_018,192.168.198.48,SSH_LOGIN,SUCCESS,"Chicago, US",Android 14,0,227,41432,normal
1078,2024-03-02T09:16:49,user_015,10.86.59.91,DATA_EXPORT,SUCCESS,"Seattle, US",MacOS Ventura,0,360,5212,normal
1079,2024-03-02T09:17:24,user_004,172.22.145.226,ADMIN_PANEL,SUCCESS,"Seattle, US",MacOS Ventura,0,200,46851,normal
1080,2024-03-02T11:48:18,user_042,172.31.157.133,FILE_ACCESS,SUCCESS,"New York, US",Android 14,0,278,48510,normal
1081,2024-03-02T12:07:26,user_043,192.168.78.214,PASSWORD_CHANGE,SUCCESS,"Los Angeles, US",Ubuntu 22.04,1,261,47678,normal
1082,2024-03-02T14:19:02,user_044,192.168.187.145,LOGIN,SUCCESS,"New York, US",Windows 10,0,10,5000,impossible_travel
1083,2024-03-02T14:34:02,user_044,91.92.248.11,LOGIN,SUCCESS,"Moscow, Russia",Ubuntu 22.04,0,30,50000,impossible_travel
1084,2024-03-02T14:52:46,user_030,10.223.175.92,FILE_ACCESS,SUCCESS,"Los Angeles, US",Windows 10,1,456,29643,normal
1085,2024-03-02T14:57:03,user_014,192.168.79.58,ADMIN_PANEL,SUCCESS,"Austin, US",Ubuntu 22.04,1,151,27822,normal
1086,2024-03-02T17:10:41,user_014,10.132.205.99,LOGIN,SUCCESS,"Los Angeles, US",Android 14,0,73,41357,normal
1087,2024-03-02T17:34:00,user_040,192.168.79.58,PASSWORD_CHANGE,SUCCESS,"New York, US",MacOS Ventura,0,279,1609,normal
1088,2024-03-02T18:28:11,user_037,10.192.131.0,ADMIN_PANEL,SUCCESS,"Seattle, US",Windows 10,0,252,32089,normal
1089,2024-03-03T03:21:40,user_047,185.220.101.47,DATA_EXPORT,SUCCESS,"Amsterdam, Netherlands",iOS 17,0,86,700315,unusual_time
1090,2024-03-03T09:04:49,user_001,192.168.64.87,ADMIN_PANEL,SUCCESS,"Chicago, US",iOS 17,0,95,24653,normal
1091,2024-03-03T09:11:41,user_036,172.26.105.108,LOGIN,SUCCESS,"Los Angeles, US",Android 14,0,139,48173,normal
1092,2024-03-03T09:16:23,user_015,192.168.187.145,LOGIN,SUCCESS,"Seattle, US",Ubuntu 22.04,1,245,29895,normal
1093,2024-03-03T09:25:28,user_044,172.29.110.41,DATA_EXPORT,SUCCESS,"New York, US",MacOS Ventura,1,210,45649,normal
1094,2024-03-03T09:59:23,user_002,10.119.139.160,LOGOUT,SUCCESS,"Seattle, US",Windows 10,0,379,31949,normal
1095,2024-03-03T10:10:12,user_031,192.168.187.145,LOGIN,SUCCESS,"New York, US",Ubuntu 22.04,1,118,48751,normal
1096,2024-03-03T10:49:42,user_001,172.23.72.7,LOGOUT,SUCCESS,"Chicago, US",Ubuntu 22.04,1,224,12039,normal
1097,2024-03-03T11:40:08,user_032,192.168.91.73,LOGIN,SUCCESS,"New York, US",iOS 17,0,96,25176,normal
1098,2024-03-03T13:00:39,user_004,172.22.125.151,FILE_ACCESS,SUCCESS,"New York, US",Windows 10,1,460,47445,normal
1099,2024-03-03T13:19:07,user_024,10.221.177.204,DATA_EXPORT,SUCCESS,"Seattle, US",MacOS Ventura,1,189,48681,normal
1100,2024-03-03T14:04:31,user_002,192.168.223.229,LOGIN,SUCCESS,"Austin, US",iOS 17,1,329,29648,normal
1101,2024-03-03T14:23:40,user_007,172.22.125.151,DATA_EXPORT,SUCCESS,"Los Angeles, US",Android 14,1,320,35369,normal
1102,2024-03-03T14:25:54,user_031,10.80.134.203,SSH_LOGIN,SUCCESS,"New York, US",Android 14,0,6,25293,normal
1103,2024-03-03T14:34:05,user_049,172.17.78.30,DATA_EXPORT,SUCCESS,"New York, US",iOS 17,0,185,24766,normal
1104,2024-03-03T15:08:45,user_046,192.168.224.150,SSH_LOGIN,SUCCESS,"Los Angeles, US",iOS 17,1,21,49022,normal
1105,2024-03-03T15:35:18,user_046,192.168.4.248,DATA_EXPORT,SUCCESS,"Seattle, US",MacOS Ventura,1,170,48098,normal
1106,2024-03-03T15:47:55,user_012,91.92.248.11,LOGIN,SUCCESS,"Bucharest, Romania",Ubuntu 22.04,0,6,81336,geo_anomaly
1107,2024-03-03T16:28:51,user_006,10.153.239.149,ADMIN_PANEL,SUCCESS,"Austin, US",iOS 17,0,291,30402,normal
1108,2024-03-03T17:00:32,user_031,172.22.145.226,ADMIN_PANEL,SUCCESS,"New York, US",Android 14,1,113,9946,normal
1109,2024-03-03T18:15:01,user_045,172.22.144.9,SSH_LOGIN,SUCCESS,"New York, US",Android 14,1,302,31589,normal
1110,2024-03-03T18:36:12,user_026,192.168.63.4,PASSWORD_CHANGE,FAILURE,"Seattle, US",MacOS Ventura,0,41,17549,normal
1111,2024-03-04T09:53:54,user_041,192.168.4.248,LOGOUT,SUCCESS,"New York, US",Ubuntu 22.04,1,416,14903,normal
1112,2024-03-04T10:23:07,user_025,10.148.206.142,DATA_EXPORT,SUCCESS,"Seattle, US",Windows 10,1,158,31762,normal
1113,2024-03-04T11:09:24,user_019,192.168.132.183,DATA_EXPORT,SUCCESS,"Seattle, US",iOS 17,1,73,18327,normal
1114,2024-03-04T12:24:01,user_021,10.81.82.76,ADMIN_PANEL,SUCCESS,"New York, US",Ubuntu 22.04,0,155,32983,normal
1115,2024-03-04T12:31:11,user_037,192.168.176.253,PASSWORD_CHANGE,SUCCESS,"Los Angeles, US",Android 14,0,32,34554,normal
1116,2024-03-04T13:21:14,user_043,10.132.205.99,ADMIN_PANEL,SUCCESS,"Austin, US",Android 14,1,171,38566,normal
1117,2024-03-04T14:24:44,user_024,45.142.212.100,LOGIN,FAILURE,"Bucharest, Romania",iOS 17,1,0,0,brute_force
1118,2024-03-04T14:25:14,user_024,45.142.212.100,LOGIN,FAILURE,"Amsterdam, Netherlands",iOS 17,2,0,0,brute_force
1119,2024-03-04T14:25:44,user_024,45.142.212.100,LOGIN,FAILURE,"Moscow, Russia",Windows 10,3,0,0,brute_force
1120,2024-03-04T14:26:14,user_024,45.142.212.100,LOGIN,FAILURE,"Shanghai, China",iOS 17,4,0,0,brute_force
1121,2024-03-04T14:26:44,user_024,45.142.212.100,LOGIN,FAILURE,"Bucharest, Romania",Android 14,5,0,0,brute_force
1122,2024-03-04T14:27:14,user_024,45.142.212.100,LOGIN,FAILURE,"Amsterdam, Netherlands",Windows 10,6,0,0,brute_force
1123,2024-03-04T14:27:44,user_024,45.142.212.100,LOGIN,FAILURE,"Shanghai, China",Windows 10,7,0,0,brute_force
1124,2024-03-04T14:28:14,user_024,45.142.212.100,LOGIN,FAILURE,"Amsterdam, Netherlands",Windows 10,8,0,0,brute_force
1125,2024-03-04T14:28:44,user_024,45.142.212.100,LOGIN,FAILURE,"Shanghai, China",MacOS Ventura,9,0,0,brute_force
1126,2024-03-04T14:29:14,user_024,45.142.212.100,LOGIN,FAILURE,"Amsterdam, Netherlands",iOS 17,10,0,0,brute_force
1127,2024-03-04T14:29:44,user_024,45.142.212.100,LOGIN,FAILURE,"Shanghai, China",Windows 10,11,0,0,brute_force
1128,2024-03-04T14:30:14,user_024,45.142.212.100,LOGIN,FAILURE,"Moscow, Russia",Ubuntu 22.04,12,0,0,brute_force
1129,2024-03-04T14:30:44,user_024,45.142.212.100,LOGIN,FAILURE,"Moscow, Russia",Ubuntu 22.04,13,0,0,brute_force
1130,2024-03-04T14:31:14,user_024,45.142.212.100,LOGIN,FAILURE,"Amsterdam, Netherlands",Android 14,14,0,0,brute_force
1131,2024-03-04T14:31:44,user_024,45.142.212.100,LOGIN,FAILURE,"Bucharest, Romania",MacOS Ventura,15,0,0,brute_force
1132,2024-03-04T14:32:14,user_024,45.142.212.100,LOGIN,FAILURE,"Moscow, Russia",Ubuntu 22.04,16,0,0,brute_force
1133,2024-03-04T14:32:44,user_024,45.142.212.100,LOGIN,FAILURE,"Shanghai, China",iOS 17,17,0,0,brute_force
1134,2024-03-04T14:33:14,user_024,45.142.212.100,LOGIN,FAILURE,"Shanghai, China",Ubuntu 22.04,18,0,0,brute_force
1135,2024-03-04T15:31:56,user_033,10.119.139.160,ADMIN_PANEL,SUCCESS,"Austin, US",Android 14,1,128,14199,normal
1136,2024-03-04T17:12:29,user_039,10.221.177.204,LOGOUT,SUCCESS,"Austin, US",Ubuntu 22.04,1,416,21696,normal
1137,2024-03-04T18:33:34,user_009,10.80.134.203,FILE_ACCESS,SUCCESS,"Chicago, US",Ubuntu 22.04,0,208,6586,normal
1138,2024-03-05T09:15:35,user_049,2.58.56.201,LOGIN,SUCCESS,"Amsterdam, Netherlands",iOS 17,0,50,63190,geo_anomaly
1139,2024-03-05T09:17:23,user_011,172.31.98.61,SSH_LOGIN,SUCCESS,"Los Angeles, US",MacOS Ventura,1,408,15054,normal
1140,2024-03-05T10:02:15,user_042,172.31.98.61,ADMIN_PANEL,FAILURE,"Seattle, US",Android 14,0,191,24535,normal
1141,2024-03-05T10:23:34,user_014,192.168.79.58,SSH_LOGIN,SUCCESS,"Austin, US",Android 14,1,26,165,normal
1142,2024-03-05T12:10:04,user_038,172.24.63.76,FILE_ACCESS,SUCCESS,"Austin, US",Android 14,1,227,45108,normal
1143,2024-03-05T12:12:51,user_030,172.22.144.9,FILE_ACCESS,SUCCESS,"Austin, US",Ubuntu 22.04,0,12,48374,normal
1144,2024-03-05T12:16:08,user_005,10.192.131.0,FILE_ACCESS,SUCCESS,"Chicago, US",Windows 10,0,314,11543,normal
1145,2024-03-05T13:49:00,user_036,172.22.144.9,DATA_EXPORT,SUCCESS,"Austin, US",Android 14,0,431,11610,normal
1146,2024-03-05T15:01:04,user_003,192.168.223.229,DATA_EXPORT,SUCCESS,"Austin, US",iOS 17,1,386,26271,normal
1147,2024-03-05T15:23:44,user_046,10.223.175.92,LOGOUT,SUCCESS,"New York, US",MacOS Ventura,1,199,27893,normal
1148,2024-03-05T15:45:21,user_024,192.168.4.248,ADMIN_PANEL,SUCCESS,"Chicago, US",Windows 10,0,261,2000214,privilege_escalation
1149,2024-03-05T16:51:49,user_007,192.168.167.144,LOGIN,SUCCESS,"Austin, US",iOS 17,0,153,10665,normal
1150,2024-03-05T16:53:47,user_050,172.29.110.41,LOGIN,SUCCESS,"Seattle, US",MacOS Ventura,1,83,10733,normal
1151,2024-03-05T16:59:45,user_030,192.168.91.73,LOGIN,SUCCESS,"Seattle, US",Ubuntu 22.04,1,255,25881,normal
1152,2024-03-05T17:30:47,user_045,10.119.139.160,SSH_LOGIN,SUCCESS,"Los Angeles, US",MacOS Ventura,1,353,4651,normal
1153,2024-03-05T17:34:09,user_013,192.168.79.58,FILE_ACCESS,SUCCESS,"Austin, US",Windows 10,0,372,38317,normal
1154,2024-03-05T17:58:43,user_015,10.148.206.142,PASSWORD_CHANGE,SUCCESS,"Austin, US",MacOS Ventura,1,375,46721,normal
1155,2024-03-05T18:24:33,user_008,10.119.139.160,ADMIN_PANEL,SUCCESS,"Los Angeles, US",MacOS Ventura,0,180,26916,normal
1156,2024-03-05T18:52:25,user_009,10.91.66.201,PASSWORD_CHANGE,SUCCESS,"Austin, US",MacOS Ventura,0,154,17204,normal
1157,2024-03-06T09:19:45,user_011,192.168.224.150,ADMIN_PANEL,SUCCESS,"Seattle, US",Android 14,0,93,12732,normal
1158,2024-03-06T09:48:03,user_032,172.22.144.9,LOGOUT,SUCCESS,"Austin, US",Android 14,0,202,25109,normal
1159,2024-03-06T10:55:25,user_049,192.168.187.145,LOGOUT,SUCCESS,"Los Angeles, US",iOS 17,0,269,38569,normal
1160,2024-03-06T13:56:03,user_044,172.22.144.9,ADMIN_PANEL,SUCCESS,"Seattle, US",Windows 10,1,192,11586,normal
1161,2024-03-06T16:49:24,user_025,192.168.154.92,PASSWORD_CHANGE,SUCCESS,"Los Angeles, US",Windows 10,0,297,14374,normal
1162,2024-03-06T17:09:03,user_003,192.168.79.58,FILE_ACCESS,SUCCESS,"Seattle, US",iOS 17,0,454,47256,normal
1163,2024-03-06T18:05:50,user_035,192.168.205.31,LOGOUT,SUCCESS,"New York, US",Ubuntu 22.04,0,284,13227,normal
1164,2024-03-06T19:10:42,user_031,192.168.198.48,FILE_ACCESS,SUCCESS,"Seattle, US",Ubuntu 22.04,0,424,49326,normal
1165,2024-03-07T08:44:53,user_035,172.23.72.7,LOGOUT,SUCCESS,"Austin, US",Ubuntu 22.04,0,288,11797,normal
1166,2024-03-07T09:21:20,user_005,192.168.154.92,SSH_LOGIN,SUCCESS,"New York, US",iOS 17,0,343,42139,normal
1167,2024-03-07T10:13:55,user_033,10.218.204.113,LOGIN,SUCCESS,"New York, US",Ubuntu 22.04,0,117,5568,normal
1168,2024-03-07T11:19:40,user_046,192.168.198.48,FILE_ACCESS,SUCCESS,"Chicago, US",Windows 10,0,44,47938,normal
1169,2024-03-07T11:37:30,user_032,172.22.125.151,FILE_ACCESS,SUCCESS,"Austin, US",MacOS Ventura,0,172,28558,normal
1170,2024-03-07T12:30:40,user_008,10.119.139.160,LOGOUT,SUCCESS,"New York, US",MacOS Ventura,0,125,41578,normal
1171,2024-03-07T13:11:45,user_049,10.119.139.160,LOGIN,SUCCESS,"New York, US",MacOS Ventura,0,443,45597,normal
1172,2024-03-07T16:43:55,user_027,192.168.159.151,PASSWORD_CHANGE,SUCCESS,"Austin, US",Ubuntu 22.04,0,207,46912,normal
1173,2024-03-07T17:34:32,user_023,192.168.132.183,DATA_EXPORT,SUCCESS,"New York, US",MacOS Ventura,0,101,9384,normal
1174,2024-03-07T18:25:26,user_001,185.220.101.47,LOGIN,SUCCESS,"Bucharest, Romania",MacOS Ventura,0,57,66735,geo_anomaly
1175,2024-03-07T19:44:39,user_034,10.221.177.204,ADMIN_PANEL,SUCCESS,"Los Angeles, US",iOS 17,1,344,44421,normal
1176,2024-03-08T08:35:59,user_048,192.168.248.20,SSH_LOGIN,SUCCESS,"Seattle, US",MacOS Ventura,0,379,8513,normal
1177,2024-03-08T08:43:00,user_013,192.168.223.229,DATA_EXPORT,SUCCESS,"Chicago, US",Ubuntu 22.04,0,57,25236,normal
1178,2024-03-08T09:06:16,user_049,10.192.131.0,LOGOUT,SUCCESS,"Austin, US",Ubuntu 22.04,0,131,48438,normal
1179,2024-03-08T11:12:39,user_010,172.29.110.41,FILE_ACCESS,SUCCESS,"Chicago, US",iOS 17,0,196,26709,normal
1180,2024-03-08T11:13:57,user_003,192.168.64.87,PASSWORD_CHANGE,SUCCESS,"New York, US",Windows 10,1,465,35688,normal
1181,2024-03-08T12:10:03,user_003,10.86.59.91,LOGOUT,SUCCESS,"Seattle, US",Ubuntu 22.04,0,243,43010,normal
1182,2024-03-08T12:34:18,user_047,192.168.91.73,PASSWORD_CHANGE,SUCCESS,"Austin, US",MacOS Ventura,0,475,6412,normal
1183,2024-03-08T14:55:19,user_006,10.209.39.139,FILE_ACCESS,SUCCESS,"Los Angeles, US",Windows 10,0,276,33520,normal
1184,2024-03-08T15:02:04,user_037,172.31.157.133,ADMIN_PANEL,SUCCESS,"Chicago, US",Windows 10,0,97,1348278,privilege_escalation
1185,2024-03-08T17:11:43,user_022,192.168.248.20,LOGOUT,SUCCESS,"Chicago, US",Android 14,1,183,6910,normal
1186,2024-03-08T19:40:14,user_020,192.168.187.145,FILE_ACCESS,SUCCESS,"New York, US",Android 14,1,334,3485,normal
1187,2024-03-09T03:24:01,user_033,185.234.218.21,ADMIN_PANEL,SUCCESS,"Amsterdam, Netherlands",Ubuntu 22.04,0,225,673132,unusual_time
1188,2024-03-09T08:30:29,user_050,192.168.224.150,ADMIN_PANEL,SUCCESS,"Chicago, US",iOS 17,1,413,19408,normal
1189,2024-03-09T09:28:42,user_018,10.39.240.134,LOGOUT,SUCCESS,"Austin, US",Windows 10,1,457,46579,normal
1190,2024-03-09T11:32:35,user_046,10.239.148.215,SSH_LOGIN,SUCCESS,"Austin, US",Windows 10,1,14,30230,normal
1191,2024-03-09T12:14:56,user_007,10.192.131.0,DATA_EXPORT,SUCCESS,"Austin, US",iOS 17,0,117,48198,normal
1192,2024-03-09T14:37:40,user_021,192.168.176.253,SSH_LOGIN,SUCCESS,"New York, US",Ubuntu 22.04,1,378,15739,normal
1193,2024-03-09T14:46:46,user_022,10.209.39.139,LOGOUT,SUCCESS,"Seattle, US",Ubuntu 22.04,0,52,33632,normal
1194,2024-03-09T14:51:00,user_019,172.29.110.41,LOGIN,SUCCESS,"Los Angeles, US",Windows 10,0,107,17596,normal
1195,2024-03-09T15:50:52,user_022,10.132.205.99,DATA_EXPORT,SUCCESS,"Seattle, US",Ubuntu 22.04,1,289,35219,normal
1196,2024-03-09T17:38:24,user_011,10.81.82.76,PASSWORD_CHANGE,SUCCESS,"Chicago, US",Ubuntu 22.04,0,144,27223,normal
1197,2024-03-09T18:46:39,user_001,10.91.66.201,SSH_LOGIN,SUCCESS,"New York, US",Windows 10,1,480,33053,normal
1198,2024-03-09T19:11:12,user_049,192.168.132.183,DATA_EXPORT,SUCCESS,"Seattle, US",Android 14,1,56,12821,normal
1199,2024-03-09T19:26:34,user_033,172.24.63.76,SSH_LOGIN,FAILURE,"Seattle, US",Android 14,0,60,16368,normal
1200,2024-03-09T19:55:03,user_001,172.23.72.7,SSH_LOGIN,SUCCESS,"New York, US",Ubuntu 22.04,0,140,21682,normal
1201,2024-03-09T19:59:31,user_001,192.168.176.253,ADMIN_PANEL,SUCCESS,"Austin, US",Ubuntu 22.04,0,412,573,normal
1202,2024-03-10T08:49:19,user_017,10.86.59.91,SSH_LOGIN,SUCCESS,"Austin, US",iOS 17,0,246,42966,normal
1203,2024-03-10T11:09:00,user_049,10.132.205.99,LOGIN,SUCCESS,"Chicago, US",Windows 10,1,5,49837,normal
1204,2024-03-10T11:29:49,user_033,192.168.223.229,DATA_EXPORT,SUCCESS,"New York, US",MacOS Ventura,0,412,9879,normal
1205,2024-03-10T12:31:34,user_042,10.39.240.134,LOGIN,SUCCESS,"New York, US",Ubuntu 22.04,0,212,7845,normal
